relay,mean,variance,standard deviation,mean absolute deviation,median absolute deviation
1A53700BD1F3E7BF6CBB1B6FCB3F4AB32F88C915,0.35382378697395317,0.0476093666822291,0.10540794596920834,0.07521511157353715,0.05801864821314804
1A6CD4A78BC5A4F19CF2F27C4AB32E44C8B20769,0.416281121969223,0.004384264912701975,0.05158936885830089,0.03511839707692461,0.019568721872568074
1A7A2516A961F2838F7F94786A8811BE82F9CFFE,0.3360609551270803,0.0018848905851489497,0.03911648490935631,0.02888498743375138,0.028048898524045882
1A7F1DDA2E4C41EE894F61168E80CCB6AB84D18D,0.477025544643402,0.013025549385839524,0.09102046991242496,0.07030720273653661,0.045524197649955696
1A87E0E4B335484FEBBA4CB8621D07D9E2143CA5,0.35366443503986705,0.010462979110178083,0.0660357331743781,0.04604700868779959,0.027023515079238145
1A90B9C24AAF9564D23761977E496A1066E0AD67,1.3070228974024454,0.006998037125411492,0.08017255252153585,0.04909877061843867,0.02560721021294589
1AA042AA8013B7C7853CE2A788537DF558498510,0.36718474030494686,0.0027761473451060168,0.046521813096877064,0.033856576283772734,0.023263759714364955
1AAC19D892F84910AB94C45092241ABA3CFC4C89,0.2782199203968048,0.010027571823117675,0.07889924128652505,0.061507702668507865,0.04737679783701892
1AAD015F4D885413A2BCE0E58159116901236C49,0.25691303014755246,0.003475912513870892,0.0506600862533618,0.03730547825495398,0.03201801544427868
1AB5E57A8356C94803B9199FD4A9845854E6A0AC,0.3098937153816223,0.010122257415009083,0.057637333244921235,0.03832917451858515,0.019818219405412625
1ABD48412F145A93C70DF664A2A31A18401ED66B,0.3832651972770691,0.0033815340431149247,0.052268158660935336,0.03732393582661941,0.03467142317891116
1AC36BC69702978E3491288A2CEA4CC8D232CAE3,0.2055680751800537,0.0001677838994964,0.0129531424564272,0.0082815647125244,0.0062493387937545
1ACB2D005191B6B8BE2E26C021EB0BA1647A5AB3,1.0981648842493694,0.06952577966190522,0.18634688901902305,0.12316893140474948,0.034712353146076146
1ACC9F9550F6DD6AC3FE8BC9B2F1CF42C968099C,0.6992979188760122,0.09294476833666697,0.16055331756119387,0.11394219080607092,0.047979332906007706
1AD4C27CDC6680A6A97B657CA6E2793A6376645D,0.2809898535410563,0.0017569669151130554,0.034491492800263174,0.02312798380851741,0.014811183911561922
